Text	Label	Label ID
When I heard that my father had found a letter from my boyfriend á and he was calling me to talk about it.	fear	2
My mother unjustly became very angry with me and sent me to my á room while my father explained that the way she saw things was á not correct. I had done things with the best intentions.	sadness	4
A sister broke a cup and when mother asked I was reported to have á been responsible.	disgust	5
A good friend of mine died. During the funeral I felt an intense á feeling of sadness.	sadness	4
When I had to assume a position which I didn't expect.	fear	2
I felt disgust when I saw a drunkard vomiting very offensive á matter.	disgust	5
When I was walking on the street, I slipped on the dung of a dog. á I did not fall down, but I felt disgusted by the bad smell on my á sole.	disgust	5
I felt very sad when a friend of mine failed the final exam and á she could not be accepted at the institution of learning.	sadness	4
When I hit my young sister without a valid reason.	guilt	7
My grandmother died.	sadness	4
When I knew the feelings of a beloved person.	joy	1
A girlfriend of mine behaves in a very childish way - she does á not like my going to see a friend who has been introduced to me á by this same friend of mine.  I would like to be friends with á both of them, but she does not like this as she is possessive and á would like me to be close only to her.	disgust	5
I realized that a fellow member had grown spiritually.  I was the á leader of a spiritual group and had prayed for him.  He did not á want to burn the incense but his mother forced him to do it.  á Finally his mother told him that he could discontinue if he got á good results at school.	joy	1
I received a letter from a distant friend.	joy	1
When I got my first unknown compound while doing my M.Sc á research, I was very happy.  This is because my research was based á on this type of reactions and compounds.	joy	1
When I had left my home, my father, under false pretences, got me á in his car and drove home where we were all alone. He was seethed á with rage because I withrew from his authority. He hit me, kicked á me and threatened me.	fear	2
When I was told that I was selected to attend Medical Assistant á Training.	joy	1
I experience this emotion quite often but the day I was most á angry was the day I got pulled up for something I had not done.  á It happened during my school days, I had not spoken a word in á class but the monitor had written my name on the board.  So I á had a remark in my callender which I had to get signed by my á parents.  This remark resulted in me being spanked.	anger	3
I have a boyfriend and I am very fond of him. When we had our á \11-months jubilee\", I had forgotten it. But he gave me a red á	joy	1
When I had come home drunk the day after a party, I felt very á ashamed in front of my parents.	shame	6
Recently when my sister, who is four years younger than me and á very spoiled, shouted at my mother for no apparent reason .  The á heart-broken expression on my mother's face made me feel very á angry.	anger	3
When I succeeded in achieving a scholarship for which I had á strived hard during a period of financial, personal and physical á stress.	joy	1
I went to see a movie and I went with a friend, it was really á frightening and it made me stop and think about the world around á me and what it is really like out there. I was frightened all á that night.	fear	2
One summer when I was camping with friends they devised and á elaborate plan to scare me by having our camp attecked by a wild á animal (one of them) and then convincing the campground was á the home of a satanic organization.	fear	2
My love proposal was turned down by a lady I really loved.	shame	6
My fiancee and I were at my parent's place watching TV. There á were  only two TV-chairs and we were sitting on them when my á drunken brother came in and rudely chased my fiancee off the á chair she was sitting on.	anger	3
When I passed the grade 7 exam.	joy	1
There was a family fight in my house some time back.  My uncle á had given me a watch as a present and I lost it.  During the á fight he accused me of having sold the watch.  I was disgusted at á his false accusations.	disgust	5
